gutenberg id,title,authors
37718,"1--**The Arcana of the Infinite.** ""Arcana,"" the Latin plural","frozenset({'Whitney, Orson F. (Orson Ferguson)'})"
37718,1--**The Lifted Ensign.** The Church of Jesus Christ of,"frozenset({'Whitney, Orson F. (Orson Ferguson)'})"
37718,1--**Upon the Shoulders of the Philistine.** Under this,"frozenset({'Whitney, Orson F. (Orson Ferguson)'})"
37718,1--**The Parted Veil.** Joseph's vision and prophecy of the,"frozenset({'Whitney, Orson F. (Orson Ferguson)'})"
37718,1--**The Angel Ascendant.** The Angel ascending from the East,"frozenset({'Whitney, Orson F. (Orson Ferguson)'})"
3771,Cynthia's Revels,"frozenset({'Jonson, Ben'})"
37722,The Hindoos as they Are,frozenset({'Sivachandra Vasu'})
37723,"For Sceptre and Crown, Vol. I (of II)","frozenset({'Samarow, Gregor'})"
37724,"For Sceptre and Crown, Vol. II (of II)","frozenset({'Samarow, Gregor'})"
37725,The Fisher Girl,"frozenset({'Bjørnson, Bjørnstjerne'})"
37726,In God's Way,"frozenset({'Bjørnson, Bjørnstjerne'})"
37727,Ovind,"frozenset({'Bjørnson, Bjørnstjerne'})"
37728,South and South Central Africa,"frozenset({'Davidson, Hannah Frances'})"
37729,Discourse on Floating Bodies,"frozenset({'Galilei, Galileo'})"
37730,Memorials of the Independent Churches in Northamptonshire,"frozenset({'Coleman, Thomas'})"
37731,Alter Ego,"frozenset({'Walker, W. W. (William Wesley)'})"
37732,The Emigrant's Lost Son,frozenset({'Anonymous'})
37734,Some Jewish Witnesses For Christ,"frozenset({'Bernstein, Aaron'})"
37735,Bird Neighbors,"frozenset({'Blanchan, Neltje'})"
37736,"Encyclopaedia Britannica, 11th Edition, Volume 11, Slice 2",frozenset({'Various'})
37737,A History of the Republican Party,"frozenset({'Platt, George Washington'})"
37738,"English and Scottish Ballads, Volume II (of 8)",frozenset()
37739,Egerton Ryerson and Education in Upper Canada,"frozenset({'Putman, J. Harold (John Harold)'})"
37740,The Civil War Centennial Handbook,"frozenset({'Price, William H.'})"
37741,Kankanay Ceremonies,"frozenset({'Moss, C. R. (Claude Russell)'})"
37742,"Fishes of the Big Blue River Basin, Kansas","frozenset({'Minckley, W. L.'})"
37743,The Attitudes of Animals in Motion,"frozenset({'Muybridge, Eadweard'})"
37744,Recollections and Impressions,"frozenset({'Frothingham, Octavius Brooks'})"
37745,Manners & Cvftoms of ye Englyfhe,"frozenset({'Doyle, Richard'})"
37746,The Angel of the Gila:,"frozenset({'Marsland, Cora'})"
37748,How to Collect a Doctor Bill,"frozenset({'Davis, Franklyn Pierre'})"
3774,The Eskimo Twins,"frozenset({'Perkins, Lucy Fitch'})"
37750,Guy Fawkes,"frozenset({'Ainsworth, William Harrison'})"
37751,The Deluge and Other Poems,"frozenset({'Presland, John'})"
37752,Poems of London and Other Verses,"frozenset({'Presland, John'})"
37753,"Notes on the Mammals of Gogebic and Ontonagon Counties, Michigan, 1920","frozenset({'Sherman, Harley Bakwel', 'Dice, Lee R. (Lee Raymond)'})"
37754,A Narrative of Service with the Third Wisconsin Infantry,"frozenset({'Hinkley, Julian Wisner'})"
37755,Campaign of the First Troop Philadelphia City Cavalry,"frozenset({'Cooper, James, of Philadelphia'})"
37756,The Byzantine Empire,"frozenset({'Oman, Charles'})"
37758,Atlantic Classics,frozenset()
37759,"Darwin, and After Darwin, Volume II (of 3)","frozenset({'Romanes, George John'})"
3775,Napoleon Bonaparte,"frozenset({'Abbott, John S. C. (John Stevens Cabot)'})"
37761,A Damaged Reputation,"frozenset({'Bindloss, Harold'})"
37764,"Deformities of Samuel Johnson, Selected from his Works","frozenset({'Callender, James Thomson'})"
37765,Some Pioneers and Pilgrims on the Prairies of Dakota,"frozenset({'Reese, H. B.', 'Reese, John B.'})"
37766,Strange Stories from the Lodge of Leisures,"frozenset({'Pu, Songling'})"
37767,The Phil May Album,"frozenset({'May, Phil'})"
3776,The Valley of Fear,"frozenset({'Doyle, Arthur Conan'})"
37770,Ecstasy: A Study of Happiness,"frozenset({'Couperus, Louis'})"
37772,Pioneer Day Exercises,"frozenset({""Ladies' Library Association (Schoolcraft, Mich.)""})"
37773,"A Memoir of Sir Edmund Andros, Knt.,","frozenset({'Whitmore, William Henry'})"
37774,Considerations on Religion and Public Education,"frozenset({'More, Hannah'})"
37775,Etidorhpa or the End of Earth.,"frozenset({'Lloyd, John Uri'})"
37777,"Darwin, and After Darwin (Vol 3 of 3)","frozenset({'Romanes, George John'})"
37778,"Notes and Queries, Vol. IV, Number 91, July 26, 1851",frozenset({'Various'})
37779,"Punch, or the London Charivari, Volume 62, January 6, 1872",frozenset({'Various'})
3777,Tom Swift and his Electric Rifle,"frozenset({'Appleton, Victor'})"
37780,The Chronicle of Jocelin of Brakelond: A Picture of Monastic Life in the Days of Abbot Samson,"frozenset({'Jocelin, de Brakelond, active 1173-1215'})"
37781,Notwithstanding,"frozenset({'Cholmondeley, Mary'})"
37782,Life in an Indian Outpost,"frozenset({'Casserly, Gordon'})"
37784,The Rise of Cotton Mills in the South,"frozenset({'Mitchell, Broadus'})"
37785,Cleopatra's Needle,"frozenset({""King, James, Vicar of St. Mary's, Berwick-upon-Tweed""})"
37786,The Influence of the Organ in History,"frozenset({'Buck, Dudley'})"
37787,Birds and Man,"frozenset({'Hudson, W. H. (William Henry)'})"
37788,Judith Shakespeare,"frozenset({'Black, William'})"
3778,The Interdependence of Literature,"frozenset({'Curtis, Georgina Pell'})"
37792,"England, Canada and the Great War","frozenset({'Desjardins, L. G. (Louis Georges)'})"
37793,The Story of Florence,"frozenset({'Gardner, Edmund G.'})"
37794,Old Wine and New,"frozenset({'Cross, Joseph'})"
37795,The World's Best Books,"frozenset({'Parsons, Frank'})"
37796,"A Catalogue of Books Published by Methuen and Co., October 1909",frozenset({'Methuen & Co.'})
37797,"Blackwood's Edinburgh Magazine, Vol. 60, No. 373, November 1846",frozenset({'Various'})
3779,A History of The Nations and Empires Involved and a Study,"frozenset({'Marshall, Logan'})"
377,Kansas Women in Literature,"frozenset({'Barker, Nettie Garmer'})"
37800,Girl Scouts at Dandelion Camp,"frozenset({'Roy, Lillian Elizabeth'})"
37801,"The Heritage of the Kurts, Volume I (of 2)","frozenset({'Bjørnson, Bjørnstjerne'})"
37802,"The Heritage of the Kurts, Volume II (of 2)","frozenset({'Bjørnson, Bjørnstjerne'})"
37803,Rocky Mountain Boys,"frozenset({'Rathborne, St. George'})"
37804,The Poetical Works of Robert Bridges,"frozenset({'Bridges, Robert'})"
37806,"Encyclopaedia Britannica, 11th Edition, Volume 11, Slice 1 ""Franciscans"" to ""French Language""",frozenset({'Various'})
37807,Mountain-Laurel and Maidenhair,"frozenset({'Alcott, Louisa May'})"
37808,Carlyon Sahib,"frozenset({'Murray, Gilbert'})"
37809,A Taxonomic Revision of the Leptodactylid Frog Genus Syrrhophus Cope,"frozenset({'Lynch, John D.'})"
3780,The King's Highway,"frozenset({'James, G. P. R. (George Payne Rainsford)'})"
37810,Child Verse,"frozenset({'Tabb, John B. (John Banister)'})"
37811,Rambles with John Burroughs,"frozenset({'De Loach, R. J. H. (Robert John Henderson)'})"
37812,Gentlemen Rovers,"frozenset({'Powell, E. Alexander (Edward Alexander)'})"
37813,Martyria,"frozenset({'Hamlin, Augustus C. (Augustus Choate)'})"
37814,The Story of Magellan and The Discovery of the Philippines,"frozenset({'Butterworth, Hezekiah'})"
37815,Snowdrift,"frozenset({'Hendryx, James B. (James Beardsley)'})"
37817,The Cries of London,"frozenset({'Smith, John Thomas'})"
37818,Sketch of the life of Abraham Lincoln,"frozenset({'Arnold, Isaac N.'})"
3781,The Jewel of Seven Stars,"frozenset({'Stoker, Bram'})"
37820,Chronicles of Martin Hewitt,"frozenset({'Morrison, Arthur'})"
37821,The Woman Who Vowed,"frozenset({'Harding, Ellison'})"
37823,"Neotropical Hylid Frogs, Genus Smilisca","frozenset({'Duellman, William Edward', 'Trueb, Linda'})"
37824,The Wireless Officer,"frozenset({'Westerman, Percy F. (Percy Francis)'})"
37825,Thirty Years in Australia,"frozenset({'Cambridge, Ada'})"
37826,Daisy,"frozenset({'Swan, Miranda Eliot'})"
37827,The Open Question,"frozenset({'Robins, Elizabeth'})"
37829,Little Man's Family,"frozenset({'Enochs, J. B. (James Byron)'})"
3782,Huntingtower,"frozenset({'Buchan, John'})"
37831,The Danes Sketched by Themselves. Vol. I (of 3),frozenset()
37832,The Danes Sketched by Themselves. Vol. II (of 3),frozenset()
37833,The Danes Sketched by Themselves. Vol. III (of 3),frozenset()
37834,Authors and Writers Associated with Morristown,"frozenset({'Colles, Julia Keese'})"
37837,Peter and Polly in Winter,"frozenset({'Lucia, Rose'})"
37838,The Story of Louie,"frozenset({'Onions, Oliver'})"
37839,My Experiences in Manipur and the Naga Hills,"frozenset({'Johnstone, James, Sir'})"
3783,Mother,"frozenset({'Gorky, Maksim'})"
37840,The South Isles of Aran,"frozenset({'Burke, Oliver J. (Oliver Joseph)'})"
37841,"Human, All-Too-Human, Part II","frozenset({'Nietzsche, Friedrich Wilhelm'})"
37842,Small Horses in Warfare,"frozenset({'Gilbey, Walter, Sir'})"
37843,"The Bronte Family, Vol. 1 of 2","frozenset({'Leyland, Francis A.'})"
37844,"The Bronte Family, Vol. 2 of 2","frozenset({'Leyland, Francis A.'})"
37845,A Book of Irish Verse,frozenset()
37846,"Raemaekers' Cartoon History of the War, Volume 2",frozenset()
37848,Old English Chronicles,frozenset()
3784,The Sheridan Road Mystery,"frozenset({'Thorne, Mabel', 'Thorne, Paul'})"
37850,Remarks on the practice and policy of lending Bodleian printed books and manuscripts,"frozenset({'Chandler, Henry W. (Henry William)'})"
37852,Chimneysmoke,"frozenset({'Morley, Christopher'})"
37853,Present Irish Questions,"frozenset({""Morris, William O'Connor""})"
37855,Climatic Changes,"frozenset({'Huntington, Ellsworth', 'Visher, Stephen Sargent'})"
37856,The Determined Angler and the Brook Trout,"frozenset({'Bradford, Charles Barker'})"
37857,The Haunted Mine,"frozenset({'Castlemon, Harry'})"
37858,Leaves in the Wind,"frozenset({'Gardiner, A. G. (Alfred George)'})"
37859,The Call of the Mountains,"frozenset({'Pickering, James E.'})"
3785,In the Reign of Terror,"frozenset({'Henty, G. A. (George Alfred)'})"
37860,Poems - First Series,"frozenset({'Squire, John Collings, Sir'})"
37861,Poems - Second Series,"frozenset({'Squire, John Collings, Sir'})"
37862,Saul of Tarsus,"frozenset({'Miller, Elizabeth'})"
37863,Essex Terraplane Six 1933 Owner's Manual of Information,frozenset({'Hudson Motor Car Company'})
37864,Know the Truth; A critique of the Hamiltonian Theory of Limitation,"frozenset({'Jones, Jesse Henry'})"
37865,Studies in Mediaeval Life and Literature,"frozenset({'McLaughlin, Edward T. (Edward Tompkins)'})"
37866,A Humble Enterprise,"frozenset({'Cambridge, Ada'})"
37867,Divine Songs and Meditacions (1653),"frozenset({'Collins, An, active 17th century'})"
3786,The Recollections of Geoffrey Hamlyn,"frozenset({'Kingsley, Henry'})"
37870,Ruysbroeck,"frozenset({'Underhill, Evelyn'})"
37871,Dandelion Cottage,"frozenset({'Rankin, Carroll Watson'})"
37872,"The International Monthly, Vol. II, No. I",frozenset({'Various'})
37873,Alone with the Hairy Ainu,"frozenset({'Landor, Arnold Henry Savage'})"
37876,"Teutonic Mythology,  Vol. 1 of 3","frozenset({'Rydberg, Viktor'})"
37877,Goody Two Shoes,frozenset()
37878,Life of Oliver Wendell Holmes,"frozenset({'Brown, E. E. (Emma Elizabeth)'})"
3787,Nature and Art,"frozenset({'Inchbald, Mrs.'})"
37880,"Encyclopaedia Britannica, 11th Edition, Volume 12, Slice 2",frozenset({'Various'})
37881,The Golden Fleece and The Heroes Who Lived Before Achilles,"frozenset({'Colum, Padraic'})"
37882,Mr. Punch in the Highlands,frozenset()
37883,"Steve P. Holcombe, the Converted Gambler","frozenset({'Alexander, Gross'})"
37884,Folk-Tales of the Khasis,"frozenset({'Rafy, Mrs.'})"
37887,"Mexico, Aztec, Spanish and Republican Vol. 1 of 2","frozenset({'Mayer, Brantz'})"
37888,Charlotte Bronte,"frozenset({'Reid, T. Wemyss (Thomas Wemyss)'})"
37889,"Incidents of Travel in Greece, Turkey, Russia, and Poland, Vol. I (of 2)","frozenset({'Stephens, John L.'})"
3788,Haydn,"frozenset({'Hadden, J. Cuthbert (James Cuthbert)'})"
37890,The Brothers' War,"frozenset({'Reed, John C. (John Calvin)'})"
37891,Bygone Cumberland and Westmorland,"frozenset({'Scott, Daniel'})"
37892,The Recollections of Alexis de Tocqueville,"frozenset({'Tocqueville, Alexis de'})"
37893,Oxford and Her Colleges,"frozenset({'Smith, Goldwin'})"
37894,A Quantitative Study of the Nocturnal Migration of Birds.,"frozenset({'Lowery, George H., Jr.'})"
37897,"Villages of the Algonquian, Siouan, and Caddoan Tribes West of the Mississippi","frozenset({'Bushnell, David I. (David Ives)'})"
37898,The Diplomatic Correspondence of the American Revolution,frozenset()
37899,Life's Minor Collisions,"frozenset({'Warner, Frances Lester', 'Warner, Gertrude Chandler'})"
3789,Bernard Shaw's Preface to Major Barbara,"frozenset({'Shaw, Bernard'})"
378,The White Knight: Tirant lo Blanc,"frozenset({'Galba, Martí Joan de', 'Martorell, Joanot'})"
37901,Profitable Squab Breeding,"frozenset({'Dare, Carl'})"
37903,The Girl Crusoes,"frozenset({'Strang, Herbert, Mrs.'})"
37904,"The International Monthly, Volume 4, No. 4, November 1, 1851",frozenset({'Various'})
37905,The Anglo-French Entente in the Seventeenth Century,"frozenset({'Bastide, Charles'})"
37906,The Whirligig of Time,"frozenset({'Williams, Wayland Wells'})"
37907,Brave Old Salt,"frozenset({'Optic, Oliver'})"
37908,Adeline Mowbray,"frozenset({'Opie, Amelia'})"
37909,The Bobbsey Twins on the Deep Blue Sea,"frozenset({'Hope, Laura Lee'})"
3790,Major Barbara,"frozenset({'Shaw, Bernard'})"
37910,Homes of American Statesmen,frozenset({'Various'})
37911,The Motor Girls at Lookout Beach,"frozenset({'Penrose, Margaret'})"
37912,The Girls of Central High at Basketball,"frozenset({'Morrison, Gertrude W.'})"
37913,The Gray Phantom,"frozenset({'Landon, Herman'})"
37915,Notes on the Book of Genesis,"frozenset({'Mackintosh, Charles Henry'})"
37916,The Star People,"frozenset({'Johnson, Gaylord'})"
37917,Across the Stream,"frozenset({'Benson, E. F. (Edward Frederic)'})"
37918,Rocky Mountain [Colorado] National Park,frozenset({'United States. Department of the Interior'})
37919,In Accordance with the Evidence,"frozenset({'Onions, Oliver'})"
3791,The Reign of Law,"frozenset({'Allen, James Lane'})"
37920,The South American Republics Part I of II,"frozenset({'Dawson, Thomas Cleland'})"
37921,The Bath Road,"frozenset({'Harper, Charles G. (Charles George)'})"
37922,The Indians' Last Fight,"frozenset({'Collins, Dennis'})"
37923,The Old Debauchees. A Comedy (1732),"frozenset({'Fielding, Henry'})"
37924,Forging Ahead in Business,frozenset({'Alexander Hamilton Institute (U.S.)'})
37925,"A Narrative of the Life of David Crockett, of the State of Tennessee.","frozenset({'Crockett, Davy'})"
37926,'As Gold in the Furnace',"frozenset({'Copus, J. E. (John Edwin)'})"
37927,The Boy Volunteers with the French Airmen,"frozenset({'Ward, Kenneth'})"
37928,Gas Burners,"frozenset({'Merriman, Owen'})"
37929,Fenn Masterson's Discovery,"frozenset({'Chapman, Allen'})"
3792,Capitola the Madcap,"frozenset({'Southworth, Emma Dorothy Eliza Nevitte'})"
37937,A Wanderer in Paris,"frozenset({'Lucas, E. V. (Edward Verrall)'})"
37938,Chinese Poems,frozenset()
37939,"Liquid Drops and Globules, their Formation and Movements","frozenset({'Darling, Charles R. (Charles Robert)'})"
3793,Joseph II. and His Court,"frozenset({'Mühlbach, L. (Luise)'})"
37942,A Tale of the Kloster,"frozenset({'Jabez, Brother', 'Koons, Ulysses Sidney'})"
37943,The Pike's Peak Rush,"frozenset({'Sabin, Edwin L. (Edwin Legrand)'})"
37944,Southern Spain,"frozenset({'Calvert, Albert Frederick'})"
37946,"Lippincott's Magazine of Popular Literature and Science, Volume 20. December, 1877.",frozenset({'Various'})
37947,"Incidents of Travel in Greece, Turkey, Russia, and Poland, 7th ed. Vol. 2 of 2","frozenset({'Stephens, John L.'})"
37948,The Beautiful White Devil,"frozenset({'Boothby, Guy'})"
37949,Scarlett of the Mounted,"frozenset({'Merington, Marguerite'})"
3794,L. Annaeus Seneca On Benefits,"frozenset({'Seneca, Lucius Annaeus'})"
37950,"The South American Republics, Part II (of 2)","frozenset({'Dawson, Thomas Cleland'})"
37952,The Adventures of Chatterer the Red Squirrel,"frozenset({'Burgess, Thornton W. (Thornton Waldo)'})"
37953,Italian Letters of a Diplomat's Life,"frozenset({'Waddington, Mary King'})"
37954,Maid of the Mist,"frozenset({'Oxenham, John'})"
37955,"The Life and Letters of Mary Wollstonecraft Shelley, Volume I (of 2)","frozenset({'Marshall, Julian, Mrs.'})"
37956,"The Life and Letters of Mary Wollstonecraft Shelley, Volume II (of 2)","frozenset({'Marshall, Julian, Mrs.'})"
37957,Man and Nature,"frozenset({'Marsh, George P. (George Perkins)'})"
37958,Stones of the Temple,"frozenset({'Field, Walter'})"
37959,Natural History in Anecdote,frozenset()
3795,Under the Lilacs,"frozenset({'Alcott, Louisa May'})"
37961,He Who Gets Slapped,"frozenset({'Andreyev, Leonid'})"
37962,"Plays: Lady Frederick, The Explorer, A Man of Honor","frozenset({'Maugham, W. Somerset (William Somerset)'})"
37963,Miss Arnott's Marriage,"frozenset({'Marsh, Richard'})"
37964,Feminism and Sex-Extinction,"frozenset({'Kenealy, Arabella'})"
37965,Caesar's Wife,"frozenset({'Maugham, W. Somerset (William Somerset)'})"
37966,Between the Dark and the Daylight,"frozenset({'Marsh, Richard'})"
37967,More Portmanteau Plays,"frozenset({'Walker, Stuart'})"
37968,The Nut Culturist,"frozenset({'Fuller, Andrew S. (Andrew Samuel)'})"
37969,The Marquis of Penalta (Marta y Maria),"frozenset({'Palacio Valdés, Armando'})"
3796,Rilla of Ingleside,"frozenset({'Montgomery, L. M. (Lucy Maud)'})"
37970,Contemporary One-Act Plays,frozenset()
37972,Sunshine Jane,"frozenset({'Warner, Anne'})"
37973,"Diana Tempest, Volume I (of 3)","frozenset({'Cholmondeley, Mary'})"
37974,"Diana Tempest, Volume II (of 3)","frozenset({'Cholmondeley, Mary'})"
37975,"Diana Tempest, Volume III (of 3)","frozenset({'Cholmondeley, Mary'})"
37976,Dot and Tot of Merryland,"frozenset({'Baum, L. Frank (Lyman Frank)'})"
37979,Under the Shadow of Etna,"frozenset({'Verga, Giovanni'})"
3797,In the Days of the Comet,"frozenset({'Wells, H. G. (Herbert George)'})"
37980,A Day With Longfellow,frozenset({'Anonymous'})
37981,May Flowers,"frozenset({'Alcott, Louisa May'})"
37982,The Golden Link of Friendship,frozenset({'Various'})
37983,W. & R. Chambers Selected Catalogue 1892,frozenset({'W. & R. Chambers Ltd.'})
37984,"Encyclopaedia Britannica, 11th Edition, Volume 12, Slice 3",frozenset({'Various'})
37985,A Literary History of the Arabs,"frozenset({'Nicholson, Reynold Alleyne'})"
